lat,lon,price_per_m2,rooms
-34.6217693287,-58.4221081951,1106.6666666666667,1.0
-34.6217693287,-58.4221081951,1106.6666666666667,1.0
-34.6217693287,-58.4221081951,5120.0,1.0
-34.6217693287,-58.4221081951,1106.6666666666667,1.0
-34.6217693287,-58.4221081951,3752.0,1.0
-34.6217693287,-58.4221081951,1106.6666666666667,1.0
-34.6217693287,-58.4221081951,3926.6666666666665,1.0
-34.6217693287,-58.4221081951,1106.6666666666667,1.0
-34.6217693287,-58.4221081951,5526.666666666667,1.0
-34.6217693287,-58.4221081951,6632.0,1.0
-34.6217693287,-58.4221081951,10600.0,1.0
-34.6217693287,-58.4221081951,1197.6666666666667,1.0
-34.6217693287,-58.4221081951,1106.6666666666667,1.0
-34.6217693287,-58.4221081951,5950.0,1.0
-34.6217693287,-58.4221081951,3926.6666666666665,1.0
-34.6217693287,-58.4221081951,1106.6666666666667,1.0
-34.6217693287,-58.4221081951,3926.6666666666665,1.0
-34.6129136,-58.37709870000001,1039.2156862745098,5.0
-34.6133374352,-58.376969954,1314.2857142857142,5.0
-34.6217693287,-58.4221081951,15200.0,1.0
-34.6217693287,-58.4221081951,15029.666666666666,1.0
-34.6217693287,-58.4221081951,14197.5,1.0
-34.6217693287,-58.4221081951,15225.666666666666,1.0
-34.6217693287,-58.4221081951,14593.333333333334,1.0
-34.6217693287,-58.4221081951,15178.0,1.0
-34.6217693287,-58.4221081951,14846.666666666666,1.0
-34.6217693287,-58.4221081951,15176.666666666666,1.0
-34.6217693287,-58.4221081951,14520.0,1.0
-34.6217693287,-58.4221081951,14093.333333333334,1.0
-34.594304,-58.403685,1401.4084507042253,3.0
-34.6069948126,-58.5053975767,972.2222222222222,5.0
-34.5879327,-58.3896859,4380.952380952381,5.0
-34.6217693287,-58.4221081951,15196.666666666666,1.0
-34.585923,-58.414959,2312.5,4.0
-34.585923,-58.414959,2312.5,4.0
-34.6217693287,-58.4221081951,7866.666666666667,1.0
-34.6217693287,-58.4221081951,3833.3333333333335,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6217693287,-58.4221081951,5816.666666666667,1.0
-34.6217693287,-58.4221081951,7846.666666666667,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6217693287,-58.4221081951,5706.666666666667,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6217693287,-58.4221081951,7840.0,1.0
-34.6217693287,-58.4221081951,3783.3333333333335,1.0
-34.6217693287,-58.4221081951,5650.0,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6217693287,-58.4221081951,7816.666666666667,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6217693287,-58.4221081951,7816.666666666667,1.0
-34.6217693287,-58.4221081951,5650.0,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6313018,-58.4843929,1637.9310344827586,3.0
-34.6217693287,-58.4221081951,7830.0,1.0
-34.6217693287,-58.4221081951,7833.333333333333,1.0
-34.6217693287,-58.4221081951,3816.6666666666665,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6217693287,-58.4221081951,5660.0,1.0
-34.6217693287,-58.4221081951,7783.333333333333,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6217693287,-58.4221081951,5716.666666666667,1.0
-34.6217693287,-58.4221081951,7816.666666666667,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6217693287,-58.4221081951,7833.333333333333,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6217693287,-58.4221081951,5660.0,1.0
-34.6217693287,-58.4221081951,7816.666666666667,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6217693287,-58.4221081951,5616.666666666667,1.0
-34.6217693287,-58.4221081951,3756.6666666666665,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6217693287,-58.4221081951,7816.666666666667,1.0
-34.6217693287,-58.4221081951,5660.0,1.0
-34.6217693287,-58.4221081951,1140.0,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6217693287,-58.4221081951,7816.666666666667,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6217693287,-58.4221081951,3816.6666666666665,1.0
-34.6217693287,-58.4221081951,5840.0,1.0
-34.6217693287,-58.4221081951,3750.0,1.0
-34.6129391571,-58.4067812386,1714.2857142857142,1.0
-34.6217693287,-58.4221081951,3893.3333333333335,1.0
-34.62395,-58.3959922,2995.0,1.0
-34.6217693287,-58.4221081951,3337.1428571428573,1.0
-34.6217693287,-58.4221081951,9432.0,1.0
-34.62395,-58.3959922,5895.0,1.0
-34.6217693287,-58.4221081951,6737.142857142857,1.0
-34.6217693287,-58.4221081951,3916.6666666666665,1.0
-34.62395,-58.3959922,2972.5,1.0
-34.6217693287,-58.4221081951,3340.0,1.0
-34.6217693287,-58.4221081951,9478.0,1.0
-34.62395,-58.3959922,5895.0,1.0
-34.6217693287,-58.4221081951,6851.428571428572,1.0
-34.6217693287,-58.4221081951,12104.0,1.0
-34.62395,-58.3959922,7662.5,1.0
-34.6217693287,-58.4221081951,8765.714285714286,1.0
-34.62395,-58.3959922,4871.794871794872,1.0
-34.6217693287,-58.4221081951,13380.0,1.0
-34.62395,-58.3959922,9212.5,1.0
-34.6217693287,-58.4221081951,7540.0,1.0
-34.6217693287,-58.4221081951,5424.0,1.0
-34.62395,-58.3959922,4087.5,1.0
-34.6217693287,-58.4221081951,3337.1428571428573,1.0
-34.62395,-58.3959922,4871.794871794872,1.0
-34.6217693287,-58.4221081951,9463.2,1.0
-34.62395,-58.3959922,5920.0,1.0
-34.6217693287,-58.4221081951,1714.2857142857142,1.0
-34.62395,-58.3959922,4871.794871794872,1.0
-34.6217693287,-58.4221081951,14272.8,1.0
-34.62395,-58.3959922,2840.0,1.0
-34.6217693287,-58.4221081951,1800.0,1.0
-34.62395,-58.3959922,4871.794871794872,1.0
-34.6217693287,-58.4221081951,34608.0,1.0
-34.62395,-58.3959922,2782.5,1.0
-34.6217693287,-58.4221081951,6720.0,1.0
-34.62395,-58.3959922,4871.794871794872,1.0
-34.6217693287,-58.4221081951,13074.0,1.0
-34.62395,-58.3959922,8170.5,1.0
-34.6217693287,-58.4221081951,6731.428571428572,1.0
-34.6217693287,-58.4221081951,13424.0,1.0
-34.6217693287,-58.4221081951,6757.142857142857,1.0
-34.62395,-58.3959922,4871.794871794872,1.0
-34.6217693287,-58.4221081951,13427.6,1.0
-34.6217693287,-58.4221081951,3244.5714285714284,1.0
-34.62395,-58.3959922,4871.794871794872,1.0
-34.6217693287,-58.4221081951,13450.0,1.0
-34.62395,-58.3959922,20172.5,2.0
-34.6217693287,-58.4221081951,1126.6666666666667,1.0
-34.6217693287,-58.4221081951,20076.666666666668,1.0
-34.6217693287,-58.4221081951,14560.0,1.0
-34.62395,-58.3959922,21162.5,2.0
-34.6217693287,-58.4221081951,1136.6666666666667,1.0
-34.6217693287,-58.4221081951,15273.333333333334,1.0
-34.62395,-58.3959922,21125.5,2.0
-34.633761,-58.360234,21186.666666666668,1.0
-34.6217693287,-58.4221081951,1133.0,1.0
-34.6217693287,-58.4221081951,21993.33333333333,1.0
-34.62395,-58.3959922,21737.5,1.0
-34.6217693287,-58.4221081951,1130.0,1.0
-34.6217693287,-58.4221081951,15660.0,1.0
-34.62395,-58.3959922,21875.75,2.0
-34.6217693287,-58.4221081951,15196.666666666666,1.0
-34.6217693287,-58.4221081951,15563.333333333334,1.0
-34.6217693287,-58.4221081951,22176.666666666668,1.0
-34.6217693287,-58.4221081951,15916.666666666666,1.0
-34.6217693287,-58.4221081951,16273.333333333334,1.0
-34.6217693287,-58.4221081951,14083.333333333334,1.0
-34.6217693287,-58.4221081951,1136.6666666666667,1.0
-34.6217693287,-58.4221081951,13700.666666666666,1.0
-34.6217693287,-58.4221081951,14092.666666666666,1.0
-34.6217693287,-58.4221081951,14453.333333333334,1.0
-34.6217693287,-58.4221081951,21963.33333333333,1.0
-34.6217693287,-58.4221081951,15560.666666666666,1.0
-34.6217693287,-58.4221081951,15950.0,1.0
-34.6217693287,-58.4221081951,16189.666666666666,1.0
-34.6897583,-58.4619891,940.0,3.0
-34.6217693287,-58.4221081951,13341.0,1.0
-34.6217693287,-58.4221081951,13926.666666666666,1.0
-34.5568169743,-58.4632258688,1956.5217391304348,3.0
-34.6217693287,-58.4221081951,14186.666666666666,1.0
-34.6217693287,-58.4221081951,1173.3333333333333,1.0
-34.6217693287,-58.4221081951,14455.0,1.0
-34.6217693287,-58.4221081951,14926.666666666666,1.0
-34.6217693287,-58.4221081951,1173.3333333333333,1.0
-34.6217693287,-58.4221081951,1173.3333333333333,1.0
-34.6217693287,-58.4221081951,13359.333333333334,1.0
-34.6217693287,-58.4221081951,1173.3333333333333,1.0
-34.6217693287,-58.4221081951,1173.3333333333333,1.0
-34.6217693287,-58.4221081951,20004.0,1.0
-34.62395,-58.3959922,20011.25,2.0
-34.62395,-58.3959922,20281.25,2.0
-34.6217693287,-58.4221081951,21118.666666666668,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,20783.33333333333,1.0
-34.62395,-58.3959922,20612.5,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,20052.5,2.0
-34.6217693287,-58.4221081951,21963.33333333333,1.0
-34.62395,-58.3959922,21162.5,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,13565.0,2.0
-34.6217693287,-58.4221081951,13418.666666666666,1.0
-34.62395,-58.3959922,20313.5,2.0
-34.6217693287,-58.4221081951,20816.666666666668,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,20783.33333333333,1.0
-34.62395,-58.3959922,21130.0,2.0
-34.6217693287,-58.4221081951,14186.666666666666,1.0
-34.5902121,-58.423941000000006,2272.7272727272725,4.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,14223.0,2.0
-34.6217693287,-58.4221081951,20415.0,1.0
-34.62395,-58.3959922,21630.0,2.0
-34.6217693287,-58.4221081951,14121.666666666666,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,14223.0,2.0
-34.62395,-58.3959922,13422.25,1.0
-34.6217693287,-58.4221081951,21990.666666666668,1.0
-34.62395,-58.3959922,21635.5,2.0
-34.6217693287,-58.4221081951,15856.333333333334,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,21612.75,2.0
-34.62395,-58.3959922,14245.5,2.0
-34.6248788,-58.4627461,1226.6666666666667,2.0
-34.6796783,-58.4940752,950.0,4.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,14121.666666666666,1.0
-34.62395,-58.3959922,19881.25,1.0
-34.6217693287,-58.4221081951,21199.33333333333,1.0
-34.62395,-58.3959922,21737.5,2.0
-34.62395,-58.3959922,14222.5,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,15273.333333333334,1.0
-34.594304,-58.403685,4038.4615384615386,1.0
-34.62395,-58.3959922,14222.5,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,13670.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,13420.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,13420.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,13090.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,14955.5,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,12867.5,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,12530.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,13090.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,15800.0,2.0
-34.6217693287,-58.4221081951,1230.0,1.0
-34.62395,-58.3959922,15890.0,1.0
-34.6217693287,-58.4221081951,1234.0,1.0
-34.62395,-58.3959922,16330.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6229736,-58.393586,1277.7777777777778,3.0
-34.62395,-58.3959922,15890.0,2.0
-34.6217693287,-58.4221081951,78533.33333333333,1.0
-34.6217693287,-58.4221081951,1233.3,1.0
-34.6217693287,-58.4221081951,4151.162790697675,2.0
-34.62395,-58.3959922,21371.42857142857,1.0
-34.62395,-58.3959922,13412.5,2.0
-34.6217693287,-58.4221081951,1233.4,1.0
-34.6217693287,-58.4221081951,15933.333333333334,1.0
-34.62395,-58.3959922,19705.714285714286,1.0
-34.56910735,-58.40848979999999,5500.0,2.0
-34.62395,-58.3959922,16450.0,2.0
-34.6217693287,-58.4221081951,1233.5,1.0
-34.6217693287,-58.4221081951,22990.0,1.0
-34.62395,-58.3959922,16520.0,1.0
-34.6217693287,-58.4221081951,5508.837209302325,2.0
-34.62395,-58.3959922,13090.0,2.0
-34.6217693287,-58.4221081951,1233.4,1.0
-34.6217693287,-58.4221081951,16323.333333333334,1.0
-34.62395,-58.3959922,17057.14285714286,1.0
-34.6217693287,-58.4221081951,9062.790697674418,2.0
-34.62395,-58.3959922,14495.0,2.0
-34.6217693287,-58.4221081951,1233.2666666666669,1.0
-34.6217693287,-58.4221081951,18993.33333333333,1.0
-34.62395,-58.3959922,18280.0,1.0
-34.6217693287,-58.4221081951,9272.093023255817,2.0
-34.6217693287,-58.4221081951,4750.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,21326.666666666668,1.0
-34.62395,-58.3959922,16254.285714285714,1.0
-34.6217693287,-58.4221081951,9269.767441860466,2.0
-34.62395,-58.3959922,13715.0,2.0
-34.6217693287,-58.4221081951,1233.1666666666667,1.0
-34.62395,-58.3959922,18160.0,1.0
-34.62395,-58.3959922,5920.0,2.0
-34.6217693287,-58.4221081951,1233.4,1.0
-34.6217693287,-58.4221081951,5511.162790697675,2.0
-34.6217693287,-58.4221081951,12326.666666666666,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,16445.0,2.0
-34.6217693287,-58.4221081951,15950.0,1.0
-34.6217693287,-58.4221081951,1233.5,1.0
-34.62395,-58.3959922,16972.5,2.0
-34.6217693287,-58.4221081951,14121.666666666666,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,4750.0,3.0
-34.6217693287,-58.4221081951,14121.666666666666,1.0
-34.6217693287,-58.4221081951,1233.3666666666666,1.0
-34.62395,-58.3959922,17530.0,1.0
-34.6217693287,-58.4221081951,16773.333333333332,1.0
-34.6217693287,-58.4221081951,1233.4333333333334,1.0
-34.62395,-58.3959922,4750.0,2.0
-34.62395,-58.3959922,9130.0,2.0
-34.6217693287,-58.4221081951,11337.209302325582,2.0
-34.62395,-58.3959922,4890.0,2.0
-34.6217693287,-58.4221081951,8506.976744186046,2.0
-34.62395,-58.3959922,4962.5,2.0
-34.6217693287,-58.4221081951,9267.441860465116,2.0
-34.62395,-58.3959922,4750.0,2.0
-34.6217693287,-58.4221081951,8579.06976744186,2.0
-34.62395,-58.3959922,5132.5,2.0
-34.62395,-58.3959922,5912.5,2.0
-34.6217693287,-58.4221081951,8579.06976744186,2.0
-34.62395,-58.3959922,8855.0,2.0
-34.6217693287,-58.4221081951,11120.93023255814,2.0
-34.62395,-58.3959922,4750.0,2.0
-34.6217693287,-58.4221081951,12748.837209302326,2.0
-34.62395,-58.3959922,4938.0,2.0
-34.6217693287,-58.4221081951,13209.302325581397,2.0
-34.62395,-58.3959922,5437.5,2.0
-34.6217693287,-58.4221081951,15290.666666666666,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,14730.0,2.0
-34.6217693287,-58.4221081951,16027.906976744183,2.0
-34.62395,-58.3959922,4840.0,1.0
-34.6217693287,-58.4221081951,12983.333333333334,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,4967.5,2.0
-34.62395,-58.3959922,16495.5,2.0
-34.6217693287,-58.4221081951,16034.883720930233,2.0
-34.6217693287,-58.4221081951,19580.0,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,13709.302325581397,2.0
-34.62395,-58.3959922,23412.5,2.0
-34.6217693287,-58.4221081951,12483.720930232555,2.0
-34.62395,-58.3959922,24205.0,2.0
-34.62395,-58.3959922,23905.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,22581.25,2.0
-34.577168,-58.538654,15190.697674418603,2.0
-34.62395,-58.3959922,22612.5,2.0
-34.6217693287,-58.4221081951,18086.666666666668,1.0
-34.56910735,-58.40848979999999,15772.093023255817,2.0
-34.6217693287,-58.4221081951,22890.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,23390.0,2.0
-34.577168,-58.538654,19656.666666666668,1.0
-34.633308,-58.407493,13446.511627906975,2.0
-34.62395,-58.3959922,23645.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,23140.0,2.0
-34.633308,-58.407493,19473.33333333333,1.0
-34.6217693287,-58.4221081951,13655.813953488372,2.0
-34.62395,-58.3959922,22945.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,23390.0,2.0
-34.62395,-58.3959922,12465.116279069767,2.0
-34.6217693287,-58.4221081951,22580.0,2.0
-34.619665000000005,-58.416391,1233.3333333333333,1.0
-34.62395,-58.3959922,22645.0,2.0
-34.6217693287,-58.4221081951,20116.666666666668,1.0
-34.6217693287,-58.4221081951,20106.666666666668,1.0
-34.6045419,-58.392267,1500.0,3.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,22530.0,2.0
-34.6217693287,-58.4221081951,17382.0,1.0
-34.62395,-58.3959922,22613.0,2.0
-34.62395,-58.3959922,23731.18421052632,2.0
-34.6217693287,-58.4221081951,17261.333333333332,1.0
-34.6217693287,-58.4221081951,17159.366666666665,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,22640.8,2.0
-34.6217693287,-58.4221081951,18260.666666666668,1.0
-34.62395,-58.3959922,24889.0,2.0
-34.62395,-58.3959922,23921.75,2.0
-34.6217693287,-58.4221081951,17392.666666666668,1.0
-34.6217693287,-58.4221081951,1233.3,1.0
-34.6217693287,-58.4221081951,21193.0,1.0
-34.62395,-58.3959922,24073.28947368421,2.0
-34.6217693287,-58.4221081951,23036.4,2.0
-34.62395,-58.3959922,22864.2,2.0
-34.6217693287,-58.4221081951,1233.8333333333333,1.0
-34.6217693287,-58.4221081951,17456.6,1.0
-34.6217693287,-58.4221081951,21071.5,1.0
-34.62395,-58.3959922,24769.36842105263,2.0
-34.6217693287,-58.4221081951,25298.666666666668,1.0
-34.65903170000001,-58.4902437,692.3076923076923,5.0
-34.612770000000005,-58.3915645,1500.0,4.0
-34.62395,-58.3959922,23036.45,2.0
-34.6217693287,-58.4221081951,22864.675,2.0
-34.6217693287,-58.4221081951,23817.33333333333,1.0
-34.62395,-58.3959922,24066.315789473683,2.0
-34.6217693287,-58.4221081951,1233.8333333333333,1.0
-34.6217693287,-58.4221081951,173826.06666666668,1.0
-34.6217693287,-58.4221081951,21085.63333333333,1.0
-34.62395,-58.3959922,23314.0,2.0
-34.6217693287,-58.4221081951,23316.25,2.0
-34.62395,-58.3959922,24543.42105263158,2.0
-34.6217693287,-58.4221081951,24121.93333333333,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,19283.666666666668,1.0
-34.6893505,-58.4729187,1250.0,4.0
-34.6011249,-58.37676510000001,2052.6315789473683,1.0
-34.6217693287,-58.4221081951,22536.3,2.0
-34.62395,-58.3959922,22539.25,2.0
-34.6217693287,-58.4221081951,20819.33333333333,1.0
-34.62395,-58.3959922,23778.105263157893,2.0
-34.6217693287,-58.4221081951,23752.1,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,19320.13333333333,1.0
-34.6217693287,-58.4221081951,21328.33333333333,1.0
-34.62395,-58.3959922,24147.25,2.0
-34.6217693287,-58.4221081951,23645.25,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,21957.366666666665,1.0
-34.6217693287,-58.4221081951,17159.4,1.0
-34.62395,-58.3959922,23119.625,2.0
-34.6217693287,-58.4221081951,23414.5,2.0
-34.6196966304,-58.41655034229999,25196.84210526316,2.0
-34.6217693287,-58.4221081951,23827.33333333333,1.0
-34.6259403052,-58.4202143812,24189.33333333333,1.0
-34.62395,-58.3959922,24623.157894736843,2.0
-34.6217693287,-58.4221081951,23137.0,2.0
-34.6217693287,-58.4221081951,18708.0,1.0
-34.62395,-58.3959922,25682.12121212121,1.0
-34.6217693287,-58.4221081951,19596.7,1.0
-34.62395,-58.3959922,23387.175,2.0
-34.6217693287,-58.4221081951,18273.366666666665,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.5549752,-58.4567437,4034.4827586206898,2.0
-34.6217693287,-58.4221081951,24182.666666666668,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,12165.142857142857,1.0
-34.594304,-58.403685,2257.1428571428573,1.0
-34.577168,-58.538654,1530.6122448979593,2.0
-34.62395,-58.3959922,24623.157894736843,2.0
-34.6217693287,-58.4221081951,17893.666666666668,1.0
-34.62395,-58.3959922,25627.878787878788,1.0
-34.6217693287,-58.4221081951,23751.33333333333,1.0
-34.62395,-58.3959922,24146.85,2.0
-34.6217693287,-58.4221081951,23392.0,2.0
-34.6196966304,-58.41655034229999,17738.266666666666,1.0
-34.6196966304,-58.41655034229999,1233.3333333333333,1.0
-34.6196966304,-58.41655034229999,21085.93333333333,1.0
-34.62395,-58.3959922,24986.969696969696,1.0
-34.6217693287,-58.4221081951,10542.142857142857,1.0
-34.62395,-58.3959922,24330.78947368421,2.0
-34.6217693287,-58.4221081951,23869.5,2.0
-34.62395,-58.3959922,23871.8,2.0
-34.6217693287,-58.4221081951,21261.666666666668,1.0
-34.6217693287,-58.4221081951,18964.0,1.0
-34.62395,-58.3959922,25899.696969696968,1.0
-34.6217693287,-58.4221081951,10199.42857142857,1.0
-34.655369187199994,-58.4708632746,24145.0,2.0
-34.655369187199994,-58.4708632746,14680.025,2.0
-34.62395,-58.3959922,24623.34210526316,2.0
-34.6217693287,-58.4221081951,24182.666666666668,1.0
-34.6217693287,-58.4221081951,21325.0,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,21624.0,1.0
-34.62395,-58.3959922,25530.33333333333,1.0
-34.6217693287,-58.4221081951,9938.57142857143,1.0
-34.6217693287,-58.4221081951,24950.033333333333,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,24059.21052631579,2.0
-34.6217693287,-58.4221081951,20048.4,1.0
-34.6217693287,-58.4221081951,23392.0,2.0
-34.62395,-58.3959922,22864.25,2.0
-34.62395,-58.3959922,25519.90909090909,1.0
-34.6217693287,-58.4221081951,9273.714285714286,1.0
-34.6217693287,-58.4221081951,17495.666666666668,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,17495.666666666668,1.0
-34.6217693287,-58.4221081951,23387.175,2.0
-34.62395,-58.3959922,23871.75,2.0
-34.6217693287,-58.4221081951,25280.066666666666,1.0
-34.62395,-58.3959922,24647.026315789477,2.0
-34.62395,-58.3959922,25967.090909090908,1.0
-34.6217693287,-58.4221081951,10453.42857142857,1.0
-34.6217693287,-58.4221081951,17382.666666666668,1.0
-34.6217693287,-58.4221081951,20162.33333333333,1.0
-34.62395,-58.3959922,23387.0,2.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,23414.5,2.0
-34.6217693287,-58.4221081951,24194.666666666668,1.0
-34.62395,-58.3959922,25128.157894736843,2.0
-34.633761,-58.360234,21290.033333333333,1.0
-34.6217693287,-58.4221081951,10451.457142857143,1.0
-34.62395,-58.3959922,24986.969696969696,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,18290.666666666668,1.0
-34.62395,-58.3959922,23414.5,2.0
-34.6217693287,-58.4221081951,23412.75,2.0
-34.6217693287,-58.4221081951,23819.33333333333,1.0
-34.62395,-58.3959922,24647.026315789477,2.0
-34.6217693287,-58.4221081951,21593.366666666665,1.0
-34.6217693287,-58.4221081951,10566.857142857143,1.0
-34.62395,-58.3959922,25682.12121212121,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,24182.666666666668,1.0
-34.62395,-58.3959922,25407.105263157893,2.0
-34.6217693287,-58.4221081951,18956.733333333334,1.0
-34.62395,-58.3959922,23414.25,2.0
-34.6217693287,-58.4221081951,23411.425,2.0
-34.6217693287,-58.4221081951,104486.11428571428,1.0
-34.62395,-58.3959922,24986.969696969696,1.0
-34.6217693287,-58.4221081951,21900.4,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.58813129999999,-58.43940300000001,3181.818181818182,2.0
-34.6259403052,-58.4202143812,24180.033333333333,1.0
-34.6196966304,-58.41655034229999,21956.7,1.0
-34.577168,-58.538654,24512.026315789477,2.0
-34.6217693287,-58.4221081951,23370.025,2.0
-34.62395,-58.3959922,23411.75,2.0
-34.6217693287,-58.4221081951,17495.666666666668,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,10429.0,1.0
-34.62395,-58.3959922,24959.696969696968,1.0
-34.6217693287,-58.4221081951,21082.366666666665,1.0
-34.6217693287,-58.4221081951,1233.4,1.0
-34.62395,-58.3959922,25484.57894736842,2.0
-34.62395,-58.3959922,23968.5,2.0
-34.6217693287,-58.4221081951,25281.83333333333,1.0
-34.6217693287,-58.4221081951,21956.8,1.0
-34.6217693287,-58.4221081951,10220.028571428573,1.0
-34.6217693287,-58.4221081951,18947.5,1.0
-34.62395,-58.3959922,25900.727272727272,1.0
-34.6217693287,-58.4221081951,24119.5,2.0
-34.62395,-58.3959922,23946.75,2.0
-34.6217693287,-58.4221081951,24960.766666666663,1.0
-34.62395,-58.3959922,25125.78947368421,2.0
-34.6217693287,-58.4221081951,23360.25,2.0
-34.6217693287,-58.4221081951,10411.714285714286,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.6217693287,-58.4221081951,21190.033333333333,1.0
-34.62395,-58.3959922,24986.272727272728,1.0
-34.6217693287,-58.4221081951,17515.666666666668,1.0
-34.6217693287,-58.4221081951,24860.033333333333,1.0
-34.6217693287,-58.4221081951,23414.25,2.0
-34.62395,-58.3959922,23695.025,2.0
-34.62395,-58.3959922,24652.28947368421,2.0
-34.6217693287,-58.4221081951,6765.742857142857,1.0
-34.6217693287,-58.4221081951,1233.3333333333333,1.0
-34.62395,-58.3959922,21085.666666666668,1.0
-34.62395,-58.3959922,24620.303030303032,1.0
-34.6217693287,-58.4221081951,18237.13333333333,1.0
