lat,long,lat_center,lon_center,lat_metros,lon_metros,labels
-34.60391,-58.38402,0.042332776314907505,-0.05513920364909808,4679,-5050,3
-34.50956,-58.49156,0.1366827763149061,-0.16267920364909827,15109,-14898,10
-34.64984,-58.41626,-0.0035972236850909667,-0.08737920364909968,-398,-8002,3
-34.39477,-58.7416458,0.2514727763149054,-0.41276500364909907,27798,-37801,25
-34.39449,-58.7417259,0.251752776314909,-0.4128451036490972,27829,-37809,25
-34.58678,-58.3709259,0.05946277631490915,-0.042045103649101634,6573,-3851,3
-34.62162,-58.3914948,0.024622776314906503,-0.0626140036490952,2722,-5734,3
-34.65178,-58.4185143,-0.005537223685095682,-0.08963350364909672,-612,-8209,3
-34.67782,-58.49152,-0.031577223685090416,-0.16263920364909978,-3491,-14895,-1
-34.60026,-58.37129,0.04598277631490788,-0.04240920364910039,5083,-3884,3
-34.60707,-58.3921661,0.039172776314906343,-0.06328530364909568,4330,-5796,3
-34.5851,-58.375206,0.0611427763149095,-0.04632520364909709,6759,-4242,3
-34.62886,-58.3918457,0.01738277631490348,-0.06296490364909602,1921,-5766,3
-34.64071,-58.4269142,0.005532776314908006,-0.0980334036490973,612,-8978,31
-34.42449,-58.58972,0.22175277631490786,-0.2608392036490983,24513,-23888,-1
-34.62196,-58.3916054,0.024282776314905163,-0.0627246036491016,2684,-5744,3
-34.39492,-58.7429543,0.2513227763149075,-0.41407350364909945,27781,-37921,25
-34.39925,-58.64486,0.24699277631490446,-0.3159792036490998,27303,-28938,-1
-34.6727,-58.50142,-0.0264572236850924,-0.17253920364910158,-2925,-15801,62
-34.70605,-58.45686,-0.05980722368509106,-0.12797920364909743,-6611,-11720,30
-34.61216,-58.51902,0.03408277631490364,-0.1901392036490961,3768,-17413,0
-34.6608,-58.44344,-0.014557223685095266,-0.114559203649101,-1609,-10491,63
-34.59821,-58.5119057,0.04803277631490488,-0.1830249036490983,5310,-16762,48
-34.58923,-58.3713455,0.05701277631490598,-0.04246470364909527,6302,-3889,3
-34.60313,-58.3703651,0.0431127763149064,-0.041484303649099274,4766,-3799,3
-34.58684,-58.371,0.059402776314904315,-0.04211920364910071,6566,-3857,3
-34.5974,-58.39302,0.04884277631490619,-0.06413920364909842,5399,-5874,3
-34.59668,-58.3717651,0.04956277631490735,-0.04288430364909601,5479,-3927,3
-34.63063,-58.49777,0.015612776314910093,-0.1688892036491012,1726,-15467,-1
-34.66315,-58.47182,-0.01690722368509512,-0.1429392036490995,-1869,-13090,64
-34.65099,-58.41618,-0.004747223685093616,-0.0872992036490956,-525,-7995,3
-34.65198,-58.4170456,-0.005737223685095216,-0.08816480364910007,-634,-8074,3
-34.62513,-58.5049,0.021112776314907933,-0.17601920364909773,2334,-16120,-1
-34.57658,-58.48724,0.0696627763149067,-0.1583592036490984,7701,-14503,20
-34.45298,-58.5742,0.19326277631490996,-0.2453192036490961,21363,-22466,-1
-34.6518,-58.4739,-0.005557223685094925,-0.14501920364909893,-614,-13281,-1
-34.63978,-58.42074,0.006462776314904772,-0.09185920364910061,714,-8413,3
-34.55932,-58.4593544,0.08692277631490697,-0.13047360364910077,9608,-11949,3
-34.63363,-58.39096,0.01261277631490998,-0.06207920364909825,1394,-5685,3
-34.6496,-58.41625,-0.003357223685092947,-0.0873692036490965,-371,-8001,3
-34.68917,-58.46023,-0.04292722368509061,-0.1313492036491013,-4745,-12029,32
-34.60766,-58.3906746,0.03858277631490381,-0.06179380364909548,4265,-5659,3
-34.65765,-58.47918,-0.011407223685090173,-0.150299203649098,-1261,-13764,-1
-34.5731,-58.4860649,0.07314277631490995,-0.15718410364910085,8085,-14395,20
-34.55495,-58.45413,0.09129277631490851,-0.12524920364909775,10092,-11470,3
-34.66076,-58.443615,-0.01451722368509678,-0.1147342036490997,-1605,-10507,63
-34.63435,-58.408,0.011892776314908815,-0.07911920364909975,1315,-7246,3
-34.69365,-58.46522,-0.04740722368509154,-0.13633920364910068,-5240,-12486,32
-34.61685,-58.51288,0.02939277631490711,-0.18399920364910116,3249,-16851,-1
-34.67328,-58.5008,-0.02703722368509176,-0.17191920364909663,-2989,-15744,62
-34.65569,-58.4382858,-0.00944722368509332,-0.10940500364910122,-1044,-10019,63
-34.50816,-58.52064,0.13808277631490995,-0.1917592036490987,15264,-17561,-1
-34.5852,-58.37516,0.06104277631490618,-0.04627920364909954,6748,-4238,3
-34.67579,-58.48336,-0.02954722368509266,-0.15447920364909606,-3266,-14147,-1
-34.67285,-58.5012,-0.026607223685090275,-0.1723192036490957,-2941,-15781,62
-34.66,-58.43978,-0.013757223685090025,-0.11089920364909744,-1521,-10156,63
-34.56731,-58.4818,0.07893277631490747,-0.15291920364909828,8725,-14004,-1
-34.67092,-58.45646,-0.02467722368509584,-0.12757920364909836,-2728,-11684,-1
-34.64531,-58.46586,0.0009327763149045154,-0.13697920364909777,103,-12545,-1
-34.57094,-58.55796,0.07530277631490634,-0.22907920364909984,8324,-20979,-1
-34.62657,-58.3894653,0.019672776314905605,-0.06058450364909618,2175,-5548,3
-34.67348,-58.4923248,-0.027237223685091294,-0.16344400364909717,-3011,-14968,62
-34.65126,-58.4233551,-0.005017223685094052,-0.09447430364910048,-555,-8652,3
-34.6483,-58.42886,-0.002057223685092424,-0.09997920364909874,-227,-9156,31
-34.56255,-58.4344749,0.0836927763149049,-0.10559410364909638,9251,-9670,3
-34.64022,-58.4862251,0.006022776314907219,-0.15734430364909713,666,-14410,60
-34.69228,-58.46404,-0.04603722368509011,-0.13515920364909562,-5089,-12378,32
-34.58636,-58.37272,0.05988277631490746,-0.043839203649099545,6619,-4015,3
-34.68392,-58.4648743,-0.03767722368509396,-0.13599350364909668,-4165,-12454,32
-34.63765,-58.4084549,0.008592776314905848,-0.07957410364910089,950,-7287,3
-34.62472,-58.39132,0.02152277631490307,-0.06243920364909883,2379,-5718,3
-34.64129,-58.4297256,0.004952776314908647,-0.1008448036490961,547,-9235,31
-34.63628,-58.40058,0.009962776314907273,-0.07169920364909643,1101,-6566,3
-34.5535,-58.45188,0.0927427763149069,-0.12299920364910122,10252,-11264,3
-34.58881,-58.37224,0.05743277631490429,-0.0433592036490964,6349,-3971,3
-34.65176,-58.4738,-0.00551722368509644,-0.1449192036490956,-610,-13272,-1
-34.60526,-58.38822,0.04098277631490532,-0.059339203649095396,4530,-5434,3
-34.6918,-58.4647255,-0.04555722368509407,-0.13584470364909862,-5036,-12441,32
-34.61155,-58.5226,0.034692776314905416,-0.19371920364909556,3835,-17741,0
-34.65167,-58.47378,-0.005427223685096294,-0.14489920364909636,-600,-13270,-1
-34.58701,-58.37096,0.0592327763149072,-0.04207920364909512,6548,-3854,3
-34.62024,-58.51124,0.026002776314903997,-0.1823592036490993,2874,-16701,-1
-34.67317,-58.5009651,-0.026927223685092372,-0.17208430364910043,-2977,-15760,62
-34.62344,-58.50424,0.02280277631490435,-0.1753592036491014,2521,-16059,-1
-34.66393,-58.44832,-0.01768722368509401,-0.11943920364910099,-1955,-10938,63
-34.61518,-58.39034,0.031062776314904283,-0.0614592036491004,3434,-5628,3
-34.643,-58.46055,0.003242776314905882,-0.1316692036490963,358,-12058,-1
-34.59501,-58.3783,0.05123277631490453,-0.04941920364910146,5663,-4526,3
-34.60388,-58.3812943,0.04236277631490992,-0.052413503649098914,4683,-4800,3
-34.62716,-58.3899345,0.01908277631490307,-0.06105370364910101,2109,-5591,3
-34.59594,-58.38536,0.05030277631490776,-0.05647920364909709,5560,-5172,3
-34.64765,-58.4282455,-0.0014072236850921627,-0.09936470364910122,-156,-9100,31
-34.40556,-58.6233139,0.2406827763149053,-0.2944331036490979,26605,-26964,-1
-34.58897,-58.37097,0.05727277631490324,-0.042089203649098295,6331,-3855,3
-34.58959,-58.3730545,0.056652776314905395,-0.04417370364910056,6262,-4045,3
-34.41118,-58.6107,0.2350627763149049,-0.28181920364909985,25984,-25809,-1
-34.6724,-58.50149,-0.026157223685096653,-0.17260920364909538,-2891,-15808,62
-34.72608,-58.26594,-0.0798372236850966,0.062940796350901,-8825,5764,7
-34.67816,-58.49127,-0.031917223685091756,-0.1623892036490986,-3528,-14872,-1
-34.62958,-58.39194,0.016662776314909422,-0.06305920364909667,1842,-5775,3
-34.61841,-58.39032,0.027832776314909324,-0.06143920364910116,3077,-5627,3
-34.6307,-58.49338,0.01554277631490919,-0.16449920364910042,1718,-15065,-1
-34.39168,-58.74348,0.25456277631490565,-0.41459920364909664,28139,-37969,25
-34.62295,-58.39147,0.023292776314903563,-0.0625892036490967,2575,-5732,3
-34.61564,-58.39031,0.030602776314907487,-0.061429203649097985,3383,-5626,3
-34.52473,-58.76346,0.12151277631490842,-0.4345792036491005,13432,-39799,47
-34.62695,-58.45754,0.01929277631490578,-0.1286592036491001,2133,-11783,3
-34.66094,-58.4434853,-0.014697223685089966,-0.11460450364909747,-1625,-10496,63
-34.64228,-58.43484,0.003962776314907046,-0.10595920364909972,438,-9704,31
-34.64214,-58.45067,0.004102776314908851,-0.12178920364910084,454,-11154,16
-34.67322,-58.5011,-0.02697722368509403,-0.17221920364909948,-2982,-15772,62
-34.63543,-58.36706,0.010812776314907069,-0.03817920364910066,1195,-3496,3
-34.5564,-59.11596,0.08984277631491011,-0.7870792036490997,9931,-72081,17
-34.63562,-58.36735,0.010622776314903604,-0.038469203649100336,1174,-3523,3
-34.60551,-58.5963249,0.04073277631490413,-0.26744410364909754,4503,-24493,51
-34.62259,-58.38718,0.023652776314904145,-0.05829920364909924,2615,-5339,3
-34.61692,-58.5155449,0.029322776314906207,-0.18666410364910035,3241,-17095,-1
-34.60698,-58.39065,0.03926277631490649,-0.061769203649099325,4340,-5657,3
-34.46887,-58.51744,0.177372776314904,-0.18855920364909906,19607,-17268,40
-34.62982,-58.46592,0.016422776314904297,-0.1370392036490955,1815,-12550,3
-34.60679,-58.59606,0.039452776314909954,-0.26717920364909986,4361,-24468,51
-34.58994,-58.37308,0.05630277631490799,-0.04419920364910013,6224,-4048,3
-34.62678,-58.3817253,0.019462776314910002,-0.052844503649097874,2151,-4840,3
-34.57421,-58.4862862,0.07203277631490579,-0.1574054036491006,7963,-14415,20
-34.58734,-58.63062,0.05890277631490903,-0.3017392036490989,6511,-27633,-1
-34.57937,-58.49502,0.06687277631490929,-0.16613920364909518,7392,-15215,-1
-34.66322,-58.47184,-0.01697722368509602,-0.14295920364909875,-1877,-13092,64
-34.59155,-58.52022,0.05469277631490854,-0.1913392036491004,6046,-17523,52
-34.52095,-58.75636,0.12529277631490743,-0.4274792036490993,13850,-39149,47
-34.6555,-58.47994,-0.00925722368509696,-0.15105920364909764,-1023,-13834,-1
-34.54376,-58.7135849,0.10248277631490765,-0.38470410364909924,11328,-35231,46
-34.66579,-58.4714546,-0.01954722368509465,-0.14257380364909977,-2161,-13057,64
-34.62555,-58.41642,0.020692776314909622,-0.08753920364910073,2287,-8017,3
-34.55874,-58.67738,0.08750277631490633,-0.3484992036490979,9673,-31916,-1
-34.54619,-58.7163048,0.10005277631490372,-0.3874240036491017,11060,-35480,46
-34.45126,-58.54117,0.1949827763149088,-0.21228920364909953,21553,-19442,-1
-34.52254,-58.75212,0.12370277631490723,-0.4232392036490964,13674,-38760,47
-34.61636,-58.52818,0.029882776314906323,-0.19929920364909748,3303,-18252,0
-34.55115,-58.7214546,0.09509277631490676,-0.3925738036490998,10512,-35952,46
-34.60715,-58.59585,0.03909277631490937,-0.26696920364909715,4321,-24449,51
-34.76596,-58.2520943,-0.11971722368509319,0.0767864963508984,-13234,7032,-1
-34.64505,-58.46518,0.0011927763149088833,-0.1362992036490951,132,-12482,-1
-34.66409,-58.44844,-0.01784722368509506,-0.11955920364909645,-1973,-10949,63
-34.64565,-58.4068,0.0005927763149031762,-0.07791920364909544,66,-7136,3
-34.41106,-58.7137451,0.23518277631490747,-0.3848643036490955,25997,-35246,-1
-34.49243,-58.80624,0.15381277631490775,-0.477359203649101,17002,-43717,-1
-34.71301,-58.4484253,-0.06676722368509047,-0.11954450364909519,-7380,-10948,30
-34.60156,-58.3848648,0.04468277631490736,-0.055984003649101055,4939,-5127,3
-34.66161,-58.3470459,-0.015367223685096576,-0.01816510364909618,-1699,-1664,-1
-34.45811,-58.65554,0.18813277631490877,-0.3266592036491005,20796,-29916,-1
-34.61879,-58.51878,0.0274527763149095,-0.18989920364909807,3035,-17391,-1
-34.52467,-58.76368,0.12157277631490615,-0.4347992036490993,13439,-39819,47
-34.62024,-58.4737,0.026002776314903997,-0.1448192036490994,2874,-13263,3
-34.63547,-58.36744,0.010772776314908583,-0.03855920364910048,1191,-3531,3
-34.60605,-58.55855,0.040192776314903256,-0.22966920364909527,4443,-21033,53
-34.32609,-58.75594,0.3201527763149059,-0.427059203649101,35390,-39110,-1
-34.61146,-58.57878,0.03478277631490556,-0.24989920364910034,3845,-22886,-1
-34.54963,-58.44534,0.09661277631490606,-0.11645920364910012,10680,-10665,-1
-34.60183,-58.98246,0.04441277631490692,-0.6535792036491017,4909,-59855,-1
-34.38232,-58.8243141,0.26392277631490657,-0.49543330364910076,29174,-45372,-1
-34.3261,-58.75582,0.32014277631490984,-0.42693920364909843,35389,-39099,-1
-34.82986,-58.38724,-0.18361722368508993,-0.05835920364909697,-20297,-5345,61
-34.79136,-58.31146,-0.14511722368509083,0.017420796350904766,-16041,1595,6
-34.62581,-58.43281,0.020432776314905254,-0.10392920364910196,2259,-9518,3
-34.76451,-58.36966,-0.11826722368509479,-0.0407792036491017,-13073,-3735,-1
-34.76074,-58.39666,-0.11449722368509185,-0.06777920364909562,-12657,-6207,65
-34.75011,-58.33326,-0.10386722368509282,-0.004379203649101271,-11481,-401,34
-34.44623,-58.9029541,0.20001277631490666,-0.5740733036491008,22109,-52574,-1
-34.3587,-58.799614,0.28754277631490766,-0.47073320364909677,31785,-43110,21
-34.56298,-58.65999,0.08326277631490342,-0.331109203649099,9204,-30323,-1
-34.77992,-58.31314,-0.1336772236850905,0.015740796350904418,-14777,1442,6
-34.76024,-58.3946648,-0.11399722368509657,-0.06578400364909953,-12601,-6025,65
-34.77265,-58.3718,-0.12640722368509216,-0.04291920364909885,-13973,-3931,-1
-34.79715,-58.35652,-0.15090722368509546,-0.027639203649101773,-16681,-2531,-1
-34.32651,-58.75566,0.3197327763149076,-0.4267792036490974,35343,-39085,-1
-34.38883,-58.83317,0.2574127763149079,-0.5042892036491011,28454,-46183,-1
-34.7592,-58.35676,-0.11295722368509331,-0.027879203649099793,-12486,-2553,-1
-34.82399,-58.3909454,-0.17774722368509543,-0.06206460364909816,-19648,-5684,61
-34.31234,-58.75839,0.3339027763149076,-0.42950920364909706,36910,-39335,-1
-34.85216,-58.35946,-0.20591722368509124,-0.030579203649097053,-22762,-2800,-1
-34.40473,-58.85518,0.24151277631490586,-0.5262992036490957,26697,-48199,-1
-34.39265,-58.8378,0.2535927763149033,-0.5089192036490999,28032,-46607,-1
-34.54518,-58.7303543,0.10106277631490457,-0.4014735036491004,11171,-36767,-1
-34.25608,-58.72851,0.39016277631490937,-0.3996292036490985,43129,-36598,-1
-34.75398,-58.30229,-0.10773722368509198,0.026590796350902224,-11909,2435,-1
-34.30231,-58.770565,0.34393277631490804,-0.4416842036490962,38018,-40450,-1
-34.446,-58.90299,0.2002427763149086,-0.5741092036491011,22135,-52577,-1
-34.51843,-59.311615,0.1278127763149044,-0.9827342036491018,14128,-89999,-1
-34.60588,-58.56152,0.04036277631490748,-0.23263920364910007,4462,-21305,53
-34.7756,-58.3505,-0.12935722368509062,-0.021619203649095198,-14299,-1980,-1
-34.61463,-58.53466,0.03161277631490833,-0.20577920364910085,3494,-18845,0
-34.74057,-58.28594,-0.09432722368509161,0.042940796350904975,-10427,3933,2
-34.6345,-58.44441,0.011742776314903836,-0.11552920364909625,1298,-10580,69
-34.33879,-58.782135,0.30745277631490353,-0.4532542036490952,33986,-41509,-1
-34.8242,-58.3909454,-0.17795722368509104,-0.06206460364909816,-19671,-5684,61
-34.79645,-58.3207,-0.15020722368509354,0.0081807963508993,-16604,749,-1
-34.37426,-58.8510056,0.27198277631490697,-0.5221248036490991,30065,-47816,-1
-34.41715,-58.86826,0.2290927763149071,-0.5393792036490979,25324,-49397,-1
-34.36527,-58.8059654,0.28097277631490414,-0.47708460364909655,31059,-43692,-1
-34.72795,-58.30838,-0.08170722368509331,0.02050079635090185,-9032,1877,-1
-34.74838,-58.35212,-0.10213722368509082,-0.023239203649097817,-11290,-2128,-1
-34.78966,-58.3536148,-0.14341722368509124,-0.024734003649101055,-15853,-2265,-1
-34.60949,-58.59569,0.03675277631490559,-0.2668092036490961,4063,-24435,51
-34.58067,-58.39648,0.06557277631490877,-0.06759920364909533,7248,-6191,3
-34.50652,-58.5344,0.1397227763149047,-0.20551920364909648,15445,-18822,66
-34.7416,-58.32295,-0.0953572236850917,0.005930796350902767,-10541,543,-1
-34.63849,-58.3571854,0.007752776314909227,-0.02830460364909726,857,-2592,3
-34.75373,-58.3693542,-0.10748722368509078,-0.04047340364909502,-11882,-3707,-1
-34.5246,-58.7636,0.12164277631490705,-0.4347192036490952,13446,-39812,47
-34.64415,-58.4881859,0.002092776314903233,-0.15930510364909622,231,-14589,-1
-34.76435,-58.3912544,-0.11810722368509374,-0.06237360364909961,-13056,-5712,-1
-34.84488,-58.36051,-0.19863722368509684,-0.03162920364909638,-21957,-2897,-1
-34.77814,-58.39534,-0.13189722368509393,-0.06645920364909585,-14580,-6086,-1
-34.76656,-58.3016548,-0.12031722368509179,0.02722599635090006,-13300,2493,-1
-34.824,-58.39114,-0.1777572236850915,-0.06225920364909854,-19649,-5702,61
-34.7659,-58.32276,-0.11965722368509546,0.006120796350899127,-13227,561,-1
-34.7609,-58.3887749,-0.1146572236850929,-0.05989410364909986,-12674,-5485,-1
-34.63554,-58.3671,0.01070277631490768,-0.03821920364909914,1183,-3500,3
-34.72035,-58.3181,-0.07410722368509681,0.010780796350900346,-8192,987,-1
-34.63562,-58.36726,0.010622776314903604,-0.03837920364910019,1174,-3515,3
-34.6317,-58.36141,0.014542776314904415,-0.03252920364909784,1608,-2979,3
-34.76015,-58.39538,-0.11390722368509643,-0.06649920364910145,-12591,-6090,65
-34.46789,-58.90946,0.17835277631490953,-0.5805792036491013,19715,-53170,15
-34.75535,-58.34922,-0.1091072236850934,-0.020339203649101023,-12061,-1863,-1
-34.5751,-58.4877739,0.07114277631490751,-0.15889310364909903,7864,-14552,20
-34.73989,-58.34602,-0.09364722368509604,-0.017139203649101376,-10352,-1570,97
-34.79833,-58.28401,-0.15208722368509342,0.04487079635089941,-16812,4109,-1
-34.55297,-58.44078,0.0932727763149046,-0.11189920364909511,10310,-10248,-1
-34.72253,-58.2960854,-0.07628722368509244,0.0327953963508989,-8433,3003,-1
-34.78831,-58.35072,-0.14206722368509617,-0.02183920364910108,-15704,-2000,-1
-34.61971,-58.47808,0.0265327763149088,-0.149199203649097,2933,-13664,3
-34.74761,-58.3505859,-0.1013672236850951,-0.02170510364909717,-11205,-1988,-1
-34.47662,-58.91984,0.16962277631490963,-0.5909592036490992,18750,-54120,-1
-34.82638,-58.37726,-0.18013722368509377,-0.0483792036490982,-19912,-4431,-1
-34.75051,-58.33292,-0.10426722368509189,-0.004039203649099932,-11526,-370,34
-34.84313,-58.36326,-0.1968872236850956,-0.0343792036490953,-21764,-3148,-1
-34.76078,-58.3969,-0.11453722368509034,-0.06801920364910075,-12661,-6229,65
-34.32624,-58.7558,0.32000277631490803,-0.4269192036490992,35373,-39097,-1
-34.68275,-58.35708,-0.03650722368509207,-0.02819920364910189,-4036,-2582,-1
-34.69958,-58.3432541,-0.05333722368509086,-0.014373303649101388,-5896,-1316,-1
-34.61814,-58.5455742,0.02810277631490976,-0.21669340364909573,3106,-19845,98
-34.70891,-58.28262,-0.06266722368509647,0.04626079635090008,-6927,4237,-1
-34.58071,-58.39624,0.06553277631490317,-0.06735920364909731,7244,-6169,3
-34.55602,-58.44882,0.09022277631490994,-0.11993920364909627,9973,-10984,3
-34.56214,-58.66086,0.08410277631490715,-0.33197920364909805,9297,-30403,-1
-34.60669,-58.59593,0.03955277631490617,-0.26704920364910123,4372,-24456,51
-34.5485,-58.71784,0.09774277631490946,-0.38895920364910097,10804,-35621,46
-34.61539,-58.5233,0.03085277631490868,-0.19441920364909748,3410,-17805,0
-34.60658,-58.5950851,0.03966277631490556,-0.2662043036490971,4384,-24379,51
-34.84308,-58.36342,-0.19683722368509393,-0.03453920364909635,-21758,-3163,-1
-34.58951,-58.3728256,0.05673277631490947,-0.04394480364909725,6271,-4024,3
-34.79781,-58.3577652,-0.1515672236850918,-0.028884403649101387,-16754,-2645,-1
-34.59741,-58.5118256,0.048832776314903015,-0.18294480364910015,5398,-16754,48
-34.58103,-58.4936256,0.06521277631490818,-0.16474480364909994,7209,-15087,-1
-34.5629,-58.4674149,0.0833427763149075,-0.1385341036490999,9213,-12687,3
-34.74749,-58.3598,-0.10124722368509254,-0.030919203649098392,-11192,-2832,-1
-34.52237,-58.7518349,0.12387277631490434,-0.42295410364909714,13693,-38734,47
-34.58766,-58.62996,0.05858277631490694,-0.30107920364909546,6476,-27573,-1
-34.76072,-58.3967,-0.11447722368509261,-0.06781920364910121,-12654,-6211,65
-34.74244,-58.289875,-0.09619722368509542,0.0390057963508994,-10634,3572,2
-34.6851,-58.36035,-0.038857223685091924,-0.031469203649095334,-4295,-2882,-1
-34.80159,-58.364666,-0.1553472236850908,-0.03578520364909821,-17172,-3277,-1
-34.55978,-58.46014,0.08646277631490307,-0.13125920364910115,9558,-12021,3
-34.70357,-58.33812,-0.057327223685092576,-0.009239203649102024,-6337,-846,-1
-34.62542,-58.42994,0.020822776314908253,-0.10105920364910048,2302,-9255,3
-34.6621,-58.37584,-0.01585722368509579,-0.046959203649095116,-1753,-4301,3
-34.63567,-58.3673248,0.01057277631490905,-0.03844400364909717,1169,-3521,3
-34.61355,-58.5322456,0.03269277631491008,-0.2033648036491016,3614,-18624,0
-34.75998,-58.38414,-0.1137372236850922,-0.05525920364910064,-12573,-5061,-1
-34.70732,-58.26932,-0.06107722368509627,0.05956079635090106,-6751,5455,-1
-34.7591,-58.347065,-0.11285722368508999,-0.018184203649099118,-12475,-1665,-1
-34.59576,-58.37558,0.05048277631490805,-0.046699203649097853,5580,-4277,3
-34.62163,-58.4439049,0.02461277631490333,-0.11502410364909821,2721,-10534,3
-34.46792,-58.90954,0.17832277631490712,-0.5806592036490983,19712,-53177,15
-34.82428,-58.39064,-0.17803722368509511,-0.06175920364909615,-19680,-5656,61
-34.45613,-58.9066048,0.19011277631490486,-0.5777240036490952,21015,-52908,15
-34.55762,-58.69272,0.08862277631490656,-0.36383920364909983,9796,-33321,-1
-34.74503,-58.3953743,-0.0987872236850933,-0.06649350364909878,-10920,-6090,67
-34.75097,-58.3408661,-0.1047272236850958,-0.011985303649098,-11577,-1098,34
-34.62765,-58.37081,0.01859277631490386,-0.041929203649097246,2055,-3840,3
-34.67322,-58.50088,-0.02697722368509403,-0.1719992036491007,-2982,-15752,62
-34.64142,-58.45968,0.004822776314910016,-0.13079920364909725,533,-11979,-1
-34.75975,-58.3754349,-0.11350722368509025,-0.0465541036491004,-12547,-4263,-1
-34.69051,-58.3360748,-0.044267223685096724,-0.007194003649097169,-4893,-659,-1
-34.74377,-58.3933144,-0.09752722368509126,-0.06443360364909978,-10781,-5901,67
-34.67856,-58.3679848,-0.03231722368509082,-0.039104003649100605,-3572,-3581,-1
-34.60798,-58.56218,0.03826277631490882,-0.2332992036490964,4230,-21366,-1
-34.58749,-59.04248,0.058752776314904054,-0.7135992036490961,6495,-65352,-1
-34.60151,-58.76038,0.04473277631490902,-0.43149920364909633,4945,-39517,-1
-34.37351,-58.8139,0.27273277631490345,-0.48501920364909523,30148,-44418,-1
-34.62174,-58.3966942,0.02450277631490394,-0.06781340364909738,2709,-6210,3
-34.31635,-58.73836,0.32989277631490665,-0.4094792036490986,36466,-37500,-1
-34.76983,-58.3598862,-0.12358722368509234,-0.031005403649096763,-13661,-2839,-1
-34.8453,-58.3774261,-0.19905722368509515,-0.04854530364909948,-22004,-4446,-1
-34.80217,-58.33118,-0.15592722368509015,-0.0022992036491018553,-17236,-211,74
-34.75446,-58.38051,-0.10821722368509512,-0.05162920364909951,-11962,-4728,-1
-34.54252,-58.4775848,0.10372277631490334,-0.14870400364910097,11466,-13618,3
-34.35379,-58.78962,0.29245277631491007,-0.4607392036490978,32328,-42195,21
-34.55592,-58.69515,0.09032277631490615,-0.36626920364909665,9984,-33543,-1
-34.78741,-58.3792343,-0.1411672236850947,-0.05035350364909874,-15605,-4611,-1
-34.60844,-58.39784,0.03780277631490492,-0.06895920364910069,4179,-6315,3
-34.56249,-58.66065,0.08375277631490974,-0.33176920364909535,9258,-30384,-1
-34.74599,-58.38042,-0.09974722368509248,-0.05153920364909936,-11026,-4720,-1
-34.66768,-58.36305,-0.0214372236850906,-0.0341692036490997,-2370,-3129,3
-34.8261,-58.3885651,-0.17985722368509016,-0.05968430364909949,-19881,-5466,61
-34.78254,-58.36167,-0.13629722368509078,-0.0327892036490951,-15066,-3003,-1
-34.62846,-58.3789,0.017782776314909654,-0.050019203649100064,1966,-4581,3
-34.59638,-58.41992,0.0498627763149031,-0.09103920364909612,5512,-8337,3
-34.60525,-58.41968,0.0409927763149085,-0.0907992036490981,4531,-8315,3
-34.66055,-58.37118,-0.014307223685094073,-0.042299203649101,-1582,-3874,3
-34.72183,-58.2875748,-0.07558722368509052,0.04130599635089993,-8355,3783,-1
-34.32657,-58.75566,0.31967277631490987,-0.4267792036490974,35337,-39085,-1
-34.526,-58.75348,0.12024277631490321,-0.42459920364910175,13292,-38885,47
-34.73559,-58.34906,-0.0893472236850954,-0.020179203649099975,-9876,-1848,97
-34.77708,-58.362606,-0.13083722368509143,-0.033725203649098034,-14463,-3089,-1
-34.52484,-58.7636261,0.12140277631490903,-0.4347453036491018,13420,-39814,47
-34.55562,-58.69549,0.090622776314909,-0.366609203649098,10017,-33574,-1
-34.77945,-58.37454,-0.13320722368509053,-0.0456592036491017,-14725,-4181,-1
-34.72754,-58.3059,-0.08129722368509107,0.022980796350900334,-8987,2105,-1
-34.75425,-58.36742,-0.10800722368509241,-0.03853920364910124,-11939,-3529,-1
-34.63555,-58.3672752,0.010692776314904506,-0.038394403649100184,1182,-3516,3
-34.78109,-58.294014,-0.1348472236850924,0.034866796350904394,-14906,3193,-1
-34.75245,-58.34992,-0.10620722368509661,-0.02103920364909584,-11740,-1927,-1
-34.56259,-58.43471,0.08365277631490642,-0.10582920364910109,9247,-9692,3
-34.5972,-58.42002,0.04904277631490572,-0.09113920364909944,5421,-8347,3
-34.57526,-58.45266,0.07098277631490646,-0.12377920364910011,7846,-11336,-1
-34.63203,-58.3609,0.01421277631490625,-0.03201920364909938,1571,-2932,3
-34.77345,-58.35236,-0.1272072236850903,-0.023479203649095837,-14061,-2150,-1
-34.7606,-58.3968,-0.11435722368509005,-0.06791920364909743,-12641,-6220,65
-34.6172,-58.50345,0.029042776314909702,-0.17456920364909934,3210,-15987,-1
-34.62615,-58.45556,0.020092776314903915,-0.1266792036490969,2221,-11601,3
-34.65488,-58.39312,-0.00863722368509201,-0.06423920364910174,-955,-5883,-1
-34.60923,-58.4118,0.037012776314909956,-0.082919203649098,4091,-7594,3
-34.4089,-58.87715,0.23734277631490386,-0.5482692036490988,26236,-50211,-1
-34.6173,-58.5036659,0.028942776314906382,-0.17478510364909994,3199,-16007,-1
-34.56128,-58.46418,0.08496277631491012,-0.13529920364909742,9392,-12391,3
-34.62615,-58.47176,0.020092776314903915,-0.14287920364910178,2221,-13085,3
-34.55419,-58.4704857,0.09205277631490816,-0.14160490364909606,10176,-12968,3
-34.78351,-58.35177,-0.13726722368509314,-0.02288920364910041,-15174,-2096,-1
